TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,PercentDiscount,SaleFinal,PaidWithPoints
796,5/4/2025,1070,2066,404,0.0,0.00,33.63,0.00,Yes
797,5/4/2025,1179,2079,404,0.0,2851.62,70.25,848.31,Yes
799,5/4/2025,1027,2072,401,2.0,672.48,95.58,29.71,No
800,5/4/2025,1137,2044,404,2.0,830.32,92.38,63.31,Yes
801,5/4/2025,1098,2083,404,3.0,2304.48,70.84,671.93,Yes
802,5/4/2025,1009,2022,403,3.0,2684.72,41.29,1576.14,Yes
803,5/4/2025,1036,2079,404,0.0,950.54,81.08,179.84,Yes
804,5/4/2025,1101,2042,402,0.0,335.22,88.08,39.94,Yes
805,5/4/2025,1190,2060,403,2.0,0.00,1.77,0.00,No
806,5/4/2025,1005,2043,403,2.0,2096.28,51.22,1022.63,No
807,5/4/2025,1071,2062,401,1.0,557.42,28.84,396.68,No
808,5/4/2025,1034,2038,404,2.0,2223.62,24.35,1682.10,Yes
809,5/4/2025,1068,2093,404,0.0,2267.82,30.00,1587.52,No
810,5/4/2025,1048,2056,402,3.0,524.72,23.29,402.49,Yes
811,5/4/2025,1189,2062,403,0.0,1858.08,56.50,808.28,No
812,5/4/2025,1131,2020,401,2.0,0.00,3.79,0.00,Yes
813,5/4/2025,1181,2064,404,1.0,264.64,91.87,21.51,No
814,5/4/2025,1199,2067,401,1.0,0.00,75.94,0.00,No
815,5/4/2025,1049,2025,401,1.0,503.32,79.36,103.91,No
816,5/4/2025,1008,2058,401,2.0,533.40,0.07,533.02,Yes
817,5/4/2025,1180,2025,403,2.0,894.78,11.52,791.71,No
818,5/4/2025,1118,2064,404,0.0,882.12,61.19,342.35,No
819,5/4/2025,1174,2003,402,2.0,308.14,14.13,264.58,Yes
820,5/4/2025,1125,2076,404,1.0,725.46,82.71,125.41,No
821,5/4/2025,1121,2075,403,2.0,2498.05,60.25,993.00,Yes
822,5/4/2025,1041,2033,401,2.0,669.00,48.95,341.51,Yes
823,5/4/2025,1007,2049,401,1.0,845.86,19.83,678.12,No
824,5/4/2025,1146,2099,402,1.0,581.69,39.61,351.26,No
825,5/4/2025,1165,2028,402,2.0,1531.06,97.13,43.96,No
826,5/4/2025,1166,2052,401,0.0,731.26,33.98,482.76,No
827,5/4/2025,1121,2016,402,0.0,646.04,99.53,3.02,No
829,5/4/2025,1108,2048,403,3.0,357.63,30.59,248.24,No
830,5/4/2025,1064,2027,404,2.0,413.78,79.15,86.28,No
831,5/4/2025,1173,2066,404,0.0,2580.30,99.75,6.45,No
832,5/4/2025,1001,2065,403,2.0,376.27,43.91,211.04,Yes
833,5/4/2025,1076,2087,401,3.0,796.60,78.59,170.53,No
834,5/4/2025,1016,2043,403,2.0,2795.04,91.02,250.89,Yes
835,5/4/2025,1070,2033,403,1.0,752.62,36.13,480.69,No
836,5/4/2025,1038,2066,402,0.0,1032.12,9.61,932.91,No
837,5/4/2025,1153,2051,403,1.0,316.76,2.35,309.30,Yes
838,5/4/2025,1184,2003,404,2.0,1848.86,14.68,1577.49,No
839,5/4/2025,1066,2053,404,3.0,0.00,18.94,0.00,No
840,5/4/2025,1188,2004,402,2.0,2967.20,23.27,2276.79,No
842,5/4/2025,1171,2045,403,1.0,280.93,40.86,166.16,No
843,5/4/2025,1168,2071,402,2.0,1968.51,10.82,1755.47,No
844,5/4/2025,1024,2060,402,2.0,326.70,36.97,205.93,No
845,5/4/2025,1185,2071,402,2.0,984.26,84.63,151.26,Yes
846,5/4/2025,1167,2011,402,2.0,327.79,59.69,132.14,No
847,5/4/2025,1057,2095,403,3.0,2453.95,30.34,1709.34,No
848,5/4/2025,1084,2047,403,2.0,803.95,50.83,395.31,No
850,5/4/2025,1162,2074,401,3.0,659.50,72.34,182.40,No
851,5/4/2025,1049,2064,401,3.0,882.12,64.05,317.08,No
852,5/4/2025,1135,2038,404,0.0,926.51,27.32,673.41,No
853,5/4/2025,1038,2017,402,2.0,741.92,44.51,411.71,No
854,5/4/2025,1104,2072,404,1.0,1134.81,77.34,257.20,Yes
855,5/4/2025,1080,2091,402,0.0,2717.37,0.69,2698.71,Yes
856,5/4/2025,1124,2042,402,2.0,0.00,2.55,0.00,No
857,5/4/2025,1162,2007,401,3.0,583.39,52.33,278.12,No
858,5/4/2025,1070,2026,402,1.0,190.40,47.27,100.40,No
859,5/4/2025,1125,2097,401,1.0,3031.56,82.42,533.02,No
860,5/4/2025,1157,2055,404,3.0,53.94,52.46,25.64,Yes
861,5/4/2025,1109,2061,404,0.0,799.68,15.82,673.14,Yes
862,5/4/2025,1009,2068,402,2.0,0.00,27.79,0.00,Yes
863,5/4/2025,1003,2041,402,0.0,2412.63,89.49,253.56,Yes
864,5/4/2025,1173,2000,402,1.0,872.38,35.63,561.55,Yes
865,5/4/2025,1177,2044,403,1.0,373.64,94.93,18.94,No
866,5/4/2025,1026,2049,403,1.0,3383.42,10.89,3015.01,Yes
867,5/4/2025,1016,2005,403,2.0,686.05,68.76,214.31,No
868,5/4/2025,1116,2093,403,3.0,755.94,58.86,310.98,Yes
869,5/4/2025,1175,2017,403,3.0,463.70,55.81,204.90,Yes
870,5/4/2025,1091,2096,402,1.0,1209.92,86.83,159.29,Yes
871,5/4/2025,1103,2002,402,1.0,779.40,16.54,650.46,No
872,5/4/2025,1186,2016,402,0.0,646.04,50.05,322.68,Yes
873,5/4/2025,1150,2064,402,0.0,294.04,34.70,192.01,Yes
874,5/4/2025,1093,2091,401,3.0,2717.37,62.14,1028.80,Yes
875,5/4/2025,1163,2032,401,0.0,0.00,38.61,0.00,Yes
876,5/4/2025,1169,2013,401,0.0,935.36,4.71,891.33,No
877,5/4/2025,1176,2014,404,3.0,1231.50,87.59,152.87,Yes
878,5/4/2025,1097,2015,403,3.0,2699.88,86.22,372.01,No
879,5/4/2025,1179,2019,402,0.0,1867.86,93.35,124.30,No
880,5/4/2025,1077,2053,401,2.0,976.24,81.41,181.47,Yes
881,5/4/2025,1159,2077,402,3.0,561.83,42.22,324.64,No
882,5/4/2025,1026,2065,401,2.0,1881.36,91.43,161.23,No
883,5/4/2025,1029,2013,404,1.0,0.00,55.04,0.00,No
884,5/4/2025,1155,2025,403,1.0,503.32,60.16,200.51,Yes
885,5/4/2025,1091,2090,404,2.0,171.94,62.51,64.47,No
886,5/4/2025,1041,2005,404,1.0,385.90,64.20,138.14,Yes
887,5/4/2025,1176,2061,403,1.0,359.86,77.31,81.66,Yes
888,5/4/2025,1000,2001,401,0.0,1649.40,65.01,577.13,No
889,5/4/2025,1146,2085,404,1.0,653.81,48.79,334.80,No
890,5/4/2025,1023,2099,401,0.0,1292.64,56.98,556.07,No
891,5/4/2025,1065,2082,402,3.0,266.60,65.55,91.84,No
892,5/4/2025,1075,2033,404,0.0,2508.75,58.91,1030.73,No
893,5/4/2025,1025,2022,401,2.0,1073.89,63.31,394.05,Yes
894,5/4/2025,1092,2086,403,3.0,894.10,72.28,247.82,No
895,5/4/2025,1189,2014,401,0.0,0.00,68.47,0.00,Yes
896,5/4/2025,1002,2017,402,2.0,0.00,75.51,0.00,No
897,5/4/2025,1091,2056,403,0.0,1049.44,47.46,551.34,Yes
898,5/4/2025,1095,2043,402,0.0,0.00,79.78,0.00,No
899,5/4/2025,1102,2051,404,2.0,93.86,40.01,56.31,No
900,5/4/2025,1098,2088,404,3.0,0.00,64.25,0.00,No
901,5/4/2025,1166,2021,401,1.0,0.00,99.34,0.00,Yes
902,5/4/2025,1178,2092,401,1.0,867.98,8.85,791.16,No
903,5/4/2025,1026,2053,404,3.0,1830.45,98.82,21.64,No
904,5/4/2025,1046,2078,404,2.0,454.43,19.80,364.46,No
905,5/4/2025,1156,2003,402,3.0,1925.90,80.06,383.97,Yes
906,5/4/2025,1124,2014,404,3.0,0.00,62.43,0.00,Yes
907,5/4/2025,1011,2008,403,2.0,106.54,0.64,105.86,No
908,5/4/2025,1003,2090,402,2.0,57.31,22.53,44.40,No
909,5/4/2025,1132,2066,401,3.0,1548.18,4.15,1484.00,Yes
910,5/4/2025,1169,2093,402,3.0,755.94,91.66,63.01,Yes
911,5/4/2025,1088,2084,404,1.0,0.00,6.36,0.00,Yes
912,5/4/2025,1142,2078,401,0.0,568.04,26.07,419.93,No
913,5/4/2025,1164,2020,404,3.0,1879.15,65.49,648.54,Yes
914,5/4/2025,1042,2009,404,2.0,53.05,82.54,9.26,Yes
915,5/4/2025,1061,2042,403,0.0,167.61,78.73,35.66,No
916,5/4/2025,1129,2028,404,3.0,2551.76,52.19,1220.10,Yes
917,5/4/2025,1060,2010,404,3.0,544.88,69.72,165.00,No
918,5/4/2025,1146,2057,401,3.0,436.98,41.56,255.37,No
919,5/4/2025,1114,2040,401,3.0,34.54,28.10,24.83,Yes
920,5/4/2025,1190,2083,401,0.0,2304.48,84.06,367.28,No
921,5/4/2025,1103,2052,401,0.0,2193.78,68.53,690.33,No
922,5/4/2025,1023,2077,403,1.0,505.65,87.85,61.43,No
923,5/4/2025,1167,2085,404,2.0,387.44,75.47,95.02,No
924,5/4/2025,1093,2006,402,3.0,594.00,65.18,206.84,Yes
925,5/4/2025,1084,2071,404,2.0,492.13,26.53,361.57,No
926,5/4/2025,1183,2057,401,0.0,873.96,53.23,408.73,No
927,5/4/2025,1194,2084,402,0.0,563.70,77.46,127.06,No
928,5/4/2025,1087,2045,403,2.0,499.42,85.11,74.37,No
929,5/4/2025,1179,2013,401,1.0,1683.65,40.12,1008.20,No
930,5/4/2025,1126,2017,404,0.0,927.40,69.62,281.72,No
931,5/4/2025,1065,2078,402,1.0,127.81,50.24,63.60,Yes
932,5/4/2025,1030,2050,402,3.0,186.78,76.05,44.74,No
933,5/4/2025,1005,2024,403,0.0,621.35,59.09,254.20,No
934,5/4/2025,1193,2053,401,0.0,1830.45,52.47,869.99,Yes
935,5/4/2025,1197,2057,404,1.0,1179.85,75.28,291.61,No
936,5/4/2025,1127,2000,401,3.0,969.31,9.65,875.80,Yes
937,5/4/2025,1149,2061,402,1.0,359.86,20.59,285.75,Yes
938,5/4/2025,1187,2016,401,3.0,2584.16,91.39,222.39,No
939,5/4/2025,1168,2076,403,3.0,2418.21,23.47,1850.69,Yes
940,5/4/2025,1107,2077,402,2.0,898.93,30.88,621.33,No
942,5/4/2025,1034,2017,404,2.0,0.00,93.03,0.00,Yes
943,5/4/2025,1179,2070,403,1.0,61.52,10.21,55.24,Yes
944,5/4/2025,1051,2026,403,2.0,338.50,24.55,255.41,Yes
945,5/4/2025,1172,2016,402,2.0,516.83,13.92,444.89,No
946,5/4/2025,1181,2014,403,3.0,246.30,45.90,133.25,No
947,5/4/2025,1149,2073,404,2.0,799.09,4.83,760.51,No
948,5/4/2025,1108,2001,401,0.0,412.35,22.79,318.38,No
949,5/4/2025,1097,2018,401,0.0,1084.52,10.14,974.55,Yes
950,5/4/2025,1051,2034,402,2.0,217.87,51.86,104.88,No
952,5/4/2025,1176,2037,402,0.0,720.28,41.17,423.72,Yes
953,5/4/2025,1091,2057,401,1.0,786.56,87.92,95.04,Yes
954,5/4/2025,1190,2082,404,1.0,239.94,18.62,195.27,No
955,5/4/2025,1130,2089,403,0.0,413.52,34.91,269.16,No
956,5/4/2025,1097,2049,404,2.0,0.00,73.69,0.00,No
957,5/4/2025,1141,2006,401,2.0,0.00,86.15,0.00,No
958,5/4/2025,1051,2079,404,1.0,1710.97,57.92,720.06,No
959,5/4/2025,1162,2090,403,1.0,257.90,75.09,64.23,No
960,5/4/2025,1198,2092,402,2.0,771.54,99.36,4.93,No
961,5/4/2025,1114,2022,401,1.0,3020.31,18.89,2449.77,No
962,5/4/2025,1044,2094,401,3.0,493.35,58.81,203.22,No
963,5/4/2025,1010,2054,403,2.0,720.41,58.44,299.42,Yes
964,5/4/2025,1033,2020,403,0.0,751.66,67.61,243.48,Yes
965,5/4/2025,1084,2059,402,0.0,0.00,38.85,0.00,Yes
966,5/4/2025,1039,2041,401,2.0,0.00,60.57,0.00,No
967,5/4/2025,1125,2073,403,0.0,1997.72,32.72,1344.01,No
968,5/4/2025,1005,2090,403,1.0,193.43,82.66,33.54,No
969,5/4/2025,1047,2066,401,1.0,464.45,7.59,429.18,No
970,5/4/2025,1106,2069,404,0.0,464.78,25.71,345.28,Yes
971,5/4/2025,1089,2028,402,2.0,0.00,63.49,0.00,No
972,5/4/2025,1084,2046,403,1.0,0.00,92.38,0.00,No
973,5/4/2025,1192,2079,404,0.0,950.54,83.15,160.19,Yes
974,5/4/2025,1029,2085,403,3.0,726.45,8.59,664.06,Yes
975,5/4/2025,1061,2082,402,0.0,533.20,70.34,158.13,Yes
976,5/4/2025,1174,2041,404,0.0,804.21,54.58,365.27,No
977,5/4/2025,1098,2032,403,0.0,0.00,69.76,0.00,Yes
979,5/4/2025,1124,2005,403,1.0,1157.71,12.33,1014.95,No
980,5/4/2025,1082,2065,401,0.0,1411.02,39.58,852.53,Yes
982,5/4/2025,1053,2085,402,3.0,726.45,78.52,156.03,No
983,5/4/2025,1026,2026,404,0.0,423.12,39.25,257.04,No
984,5/4/2025,1191,2087,402,0.0,477.96,38.87,292.18,No
985,5/4/2025,1117,2091,403,0.0,1811.58,4.88,1723.16,Yes
986,5/4/2025,1022,2009,401,1.0,119.36,90.24,11.65,No
987,5/4/2025,1064,2071,401,1.0,1107.29,31.39,759.70,No
989,5/4/2025,1161,2051,404,2.0,375.42,27.50,272.19,No
990,5/4/2025,1004,2049,401,0.0,939.84,21.58,737.03,No
991,5/4/2025,1164,2092,401,0.0,2893.26,59.16,1181.74,No
992,5/4/2025,1179,2009,403,0.0,66.31,63.82,23.99,No
993,5/4/2025,1074,2087,403,0.0,477.96,29.99,334.64,No
994,5/4/2025,1072,2097,404,3.0,842.10,64.50,298.95,Yes
995,5/4/2025,1101,2084,401,3.0,1127.40,60.95,440.19,No
996,5/4/2025,1040,2068,402,1.0,2952.86,64.24,1056.02,No
997,5/4/2025,1191,2050,403,1.0,504.31,39.68,304.18,No
998,5/4/2025,1076,2086,403,0.0,2682.30,68.78,837.53,No
999,5/4/2025,1141,2071,402,0.0,1230.32,45.55,669.96,Yes
1001,5/4/2025,1078,2026,403,1.0,761.62,44.89,419.75,No
1002,5/4/2025,1105,2082,402,1.0,239.94,54.00,110.38,No
1003,5/4/2025,1047,2028,403,1.0,1148.29,78.71,244.51,No
1004,5/4/2025,1029,2023,401,3.0,2818.62,29.61,1984.00,No
1005,5/4/2025,1165,2070,401,2.0,54.69,71.32,15.68,Yes
1006,5/4/2025,1171,2008,403,0.0,133.18,38.54,81.85,No
1007,5/4/2025,1050,2092,404,2.0,771.54,95.94,31.29,No
1008,5/4/2025,1091,2016,402,0.0,1292.08,57.06,554.85,No
1009,5/4/2025,1072,2079,401,1.0,855.49,11.50,757.14,No
1010,5/4/2025,1081,2062,404,2.0,495.49,96.81,15.83,No
1011,5/4/2025,1157,2084,403,1.0,253.67,40.21,151.68,Yes
1012,5/4/2025,1144,2072,403,2.0,672.48,52.20,321.42,Yes
1013,5/4/2025,1109,2021,401,2.0,668.33,40.25,399.31,No
1014,5/4/2025,1063,2028,404,2.0,510.35,29.42,360.21,No
1015,5/4/2025,1092,2017,403,3.0,1854.80,58.06,777.90,Yes
1016,5/4/2025,1118,2057,403,2.0,699.17,5.21,662.75,No
1017,5/4/2025,1124,2070,401,1.0,30.76,39.61,18.57,No
1018,5/4/2025,1165,2077,401,2.0,449.46,95.99,18.03,Yes
1019,5/4/2025,1035,2068,402,2.0,1968.58,70.76,575.55,Yes
1020,5/4/2025,1187,2080,401,0.0,0.00,64.52,0.00,Yes
1021,5/4/2025,1004,2064,401,3.0,882.12,31.99,599.95,No
1022,5/4/2025,1196,2075,402,0.0,2341.92,35.00,1522.32,Yes
1023,5/4/2025,1141,2033,404,1.0,0.00,52.11,0.00,No
1024,5/4/2025,1093,2050,402,2.0,448.27,1.56,441.28,No
1025,5/4/2025,1034,2059,401,3.0,1536.15,52.64,727.56,Yes
1026,5/4/2025,1093,2064,401,1.0,793.91,23.37,608.35,No
1027,5/4/2025,1157,2087,402,1.0,286.78,75.75,69.56,No
1028,5/4/2025,1114,2020,402,1.0,676.49,82.07,121.31,Yes
1029,5/4/2025,1188,2093,404,2.0,1814.26,99.20,14.45,No
1030,5/4/2025,1010,2028,404,1.0,1148.29,37.34,719.54,No
1031,5/4/2025,1016,2033,403,1.0,2257.88,88.49,259.89,Yes
1032,5/4/2025,1010,2085,402,2.0,387.44,3.87,372.44,No
1033,5/4/2025,1099,2060,404,0.0,0.00,48.07,0.00,No
1034,5/4/2025,1010,2083,403,0.0,768.16,0.96,760.76,No
1035,5/4/2025,1180,2066,403,2.0,1238.54,50.74,610.11,No
1036,5/4/2025,1148,2069,402,3.0,697.17,74.08,180.68,Yes
1037,5/4/2025,1167,2048,403,0.0,1072.89,70.63,315.08,No
1038,5/4/2025,1132,2032,404,1.0,851.04,4.50,812.74,Yes
1039,5/4/2025,1132,2051,403,2.0,187.71,36.20,119.77,No
1040,5/4/2025,1124,2061,401,1.0,0.00,43.85,0.00,No
1041,5/4/2025,1112,2021,402,0.0,835.41,25.57,621.76,Yes
1042,5/4/2025,1131,2082,403,1.0,239.94,36.94,151.32,No
1043,5/4/2025,1038,2023,402,2.0,0.00,22.28,0.00,No
1044,5/4/2025,1154,2091,401,1.0,3260.84,29.83,2288.26,No
1045,5/4/2025,1106,2042,401,3.0,1173.27,14.30,1005.51,Yes
1046,5/4/2025,1172,2061,404,1.0,719.71,47.87,375.20,No
1047,5/4/2025,1151,2020,404,0.0,1127.49,66.74,374.99,No
1048,5/4/2025,1062,2005,402,1.0,385.90,68.39,122.00,No
1049,5/4/2025,1034,2080,401,1.0,2996.14,16.17,2511.75,No
1050,5/4/2025,1014,2021,403,1.0,1503.74,10.45,1346.60,No
1051,5/4/2025,1132,2051,401,2.0,281.57,13.66,243.09,Yes
1052,5/4/2025,1021,2027,404,3.0,775.83,0.51,771.86,No
1053,5/4/2025,1123,2021,402,3.0,0.00,61.81,0.00,Yes
1054,5/4/2025,1153,2018,402,2.0,867.62,89.37,92.19,Yes
1055,5/4/2025,1042,2092,403,3.0,1446.63,43.22,821.34,No
1056,5/4/2025,1152,2075,401,1.0,2107.73,29.56,1484.73,No
1057,5/4/2025,1096,2049,402,0.0,939.84,48.41,484.87,No
1058,5/4/2025,1004,2025,404,1.0,0.00,88.59,0.00,No
1059,5/4/2025,1155,2012,402,3.0,623.19,67.36,203.43,No
1060,5/4/2025,1157,2076,401,0.0,2418.21,8.27,2218.18,No
1061,5/4/2025,1023,2061,402,0.0,199.92,34.67,130.62,No
1062,5/4/2025,1198,2086,404,3.0,894.10,84.48,138.80,No
1063,5/4/2025,1094,2005,404,1.0,771.80,31.40,529.48,No
1065,5/4/2025,1150,2094,401,3.0,2466.75,37.29,1546.99,Yes
1066,5/4/2025,1034,2032,404,1.0,1702.08,4.83,1619.84,No
1067,5/4/2025,1021,2036,404,2.0,348.77,13.79,300.67,No
1069,5/4/2025,1133,2000,404,1.0,872.38,59.43,353.92,No
1070,5/4/2025,1176,2040,404,2.0,55.26,55.12,24.80,Yes
1071,5/4/2025,1027,2019,404,2.0,747.14,36.56,474.02,No
1072,5/4/2025,1066,2068,404,2.0,1968.58,91.34,170.56,No
1073,5/4/2025,1156,2035,404,1.0,0.00,35.24,0.00,No
1074,5/4/2025,1105,2070,404,1.0,0.00,40.00,0.00,No
1075,5/4/2025,1094,2071,404,2.0,984.26,83.59,161.50,Yes
1076,5/4/2025,1078,2073,403,3.0,499.43,21.52,391.94,No
1077,5/4/2025,1188,2017,401,1.0,417.33,87.00,54.25,Yes
1078,5/4/2025,1114,2089,402,0.0,827.04,43.66,465.94,No
1079,5/4/2025,1054,2065,404,2.0,376.27,51.70,181.75,No
1080,5/4/2025,1140,2078,401,1.0,255.62,84.54,39.53,Yes
1081,5/4/2025,1099,2081,401,0.0,1492.44,46.93,791.98,No
1082,5/4/2025,1037,2060,404,0.0,1225.14,38.61,752.07,No
1083,5/4/2025,1016,2033,402,2.0,2007.00,31.40,1376.83,No
1084,5/4/2025,1020,2077,401,3.0,561.83,96.98,16.95,Yes
1085,5/4/2025,1102,2078,403,0.0,142.01,79.32,29.36,No
1086,5/4/2025,1198,2022,404,3.0,671.18,33.14,448.72,No
1087,5/4/2025,1002,2025,403,1.0,503.32,49.41,254.63,No
1088,5/4/2025,1008,2076,402,1.0,1450.93,40.70,860.45,No
1089,5/4/2025,1172,2004,403,1.0,834.52,76.95,192.38,No
1090,5/4/2025,1167,2000,402,0.0,969.31,77.72,216.01,No
1091,5/4/2025,1070,2099,404,2.0,1551.17,53.13,727.02,No
1092,5/4/2025,1171,2050,404,1.0,168.10,61.30,65.05,No
1093,5/4/2025,1132,2001,401,0.0,2061.75,40.32,1230.52,No
1094,5/4/2025,1140,2036,403,2.0,348.77,64.71,123.08,No
1095,5/4/2025,1070,2028,402,3.0,2551.76,7.27,2366.19,No
1096,5/4/2025,1103,2073,401,2.0,0.00,77.58,0.00,No
1097,5/4/2025,1044,2052,401,0.0,2193.78,26.71,1607.80,No
1098,5/4/2025,1128,2037,403,0.0,0.00,43.83,0.00,No
1100,5/4/2025,1096,2072,404,1.0,378.27,55.64,167.80,No
1101,5/4/2025,1193,2043,404,3.0,2620.35,15.41,2216.52,No
1102,5/4/2025,1150,2003,404,0.0,1155.54,13.91,994.80,No
1103,5/4/2025,1066,2008,404,1.0,59.93,9.37,54.31,No
1104,5/4/2025,1173,2089,402,2.0,0.00,8.52,0.00,No
1105,5/4/2025,1105,2045,401,2.0,499.42,6.70,465.97,Yes
1106,5/4/2025,1063,2036,401,3.0,653.94,68.52,205.83,No
1107,5/4/2025,1172,2095,403,0.0,981.58,75.35,241.93,No
1108,5/4/2025,1141,2022,404,2.0,0.00,97.59,0.00,Yes
1109,5/4/2025,1090,2027,403,1.0,698.25,54.70,316.33,No
1110,5/4/2025,1191,2087,402,3.0,955.92,39.77,575.77,Yes
1111,5/4/2025,1188,2025,402,1.0,251.66,37.06,158.40,No
1112,5/4/2025,1067,2026,402,1.0,380.81,40.35,227.16,Yes
1113,5/4/2025,1063,2079,403,1.0,1710.97,52.29,816.34,No
1115,5/4/2025,1173,2084,404,0.0,281.85,64.89,98.94,No
1116,5/4/2025,1195,2069,401,3.0,697.17,14.78,594.15,Yes
1117,5/4/2025,1095,2079,403,3.0,950.54,70.83,277.27,No
1118,5/4/2025,1147,2035,404,1.0,809.99,43.73,455.76,Yes
1119,5/4/2025,1195,2065,403,3.0,1411.02,37.66,879.61,Yes
1120,5/4/2025,1056,2096,402,0.0,0.00,62.46,0.00,No
1122,5/4/2025,1128,2044,404,1.0,373.64,38.76,228.81,Yes
1123,5/4/2025,1117,2015,404,2.0,1619.93,58.70,668.95,Yes
1124,5/4/2025,1176,2001,401,1.0,371.12,16.54,309.75,No
1125,5/4/2025,1097,2074,401,2.0,527.60,43.44,298.41,No
1126,5/4/2025,1092,2078,403,1.0,383.43,86.90,50.24,No
1127,5/4/2025,1140,2033,402,2.0,1338.00,0.01,1337.86,No
1128,5/4/2025,1120,2078,403,2.0,227.22,24.44,171.68,No
1129,5/4/2025,1047,2063,404,1.0,0.00,97.74,0.00,Yes
1130,5/4/2025,1107,2089,403,2.0,330.82,65.37,114.58,No
1131,5/4/2025,1102,2035,404,1.0,1619.98,41.08,954.47,Yes
1132,5/4/2025,1146,2016,402,0.0,0.00,7.65,0.00,No
1133,5/4/2025,1184,2034,402,3.0,680.85,83.44,112.74,Yes
1134,5/4/2025,1097,2025,402,1.0,1258.29,64.03,452.65,No
1135,5/4/2025,1121,2001,402,3.0,0.00,30.55,0.00,No
1136,5/4/2025,1127,2017,403,3.0,0.00,35.97,0.00,Yes
1138,5/4/2025,1025,2088,402,0.0,0.00,78.30,0.00,No
1139,5/4/2025,1055,2032,404,0.0,945.60,29.79,663.93,No
1140,5/4/2025,1115,2095,403,2.0,0.00,99.28,0.00,Yes
1141,5/4/2025,1092,2046,403,2.0,80.23,61.84,30.62,Yes
1142,5/4/2025,1005,2052,401,2.0,1170.02,75.49,286.79,No
1143,5/4/2025,1173,2077,402,1.0,1516.94,33.05,1015.56,No
1144,5/4/2025,1199,2036,403,2.0,871.92,13.50,754.18,No
1145,5/4/2025,1172,2065,404,3.0,2822.04,50.76,1389.57,No
1146,5/4/2025,1020,2048,403,3.0,1072.89,22.02,836.69,Yes
1147,5/4/2025,1161,2018,402,2.0,1301.42,9.83,1173.51,No
1149,5/4/2025,1020,2020,403,1.0,1014.74,55.71,449.42,No
1150,5/4/2025,1080,2040,403,2.0,55.26,97.24,1.53,No
1151,5/4/2025,1154,2082,404,2.0,639.84,37.28,401.28,Yes
1152,5/4/2025,1113,2099,403,3.0,646.32,9.34,585.93,No
1153,5/4/2025,1105,2021,402,0.0,835.41,31.75,570.13,No
1154,5/4/2025,1032,2093,402,2.0,2419.01,9.06,2199.92,No
1155,5/4/2025,1190,2089,401,1.0,0.00,76.79,0.00,No
1156,5/4/2025,1042,2050,401,0.0,1120.68,57.63,474.85,Yes
1157,5/4/2025,1016,2060,401,0.0,816.76,65.20,284.25,No
1158,5/4/2025,1197,2050,401,0.0,560.34,7.10,520.53,Yes
1159,5/4/2025,1067,2079,402,0.0,1901.08,64.81,668.91,No
1160,5/4/2025,1167,2049,403,1.0,0.00,30.44,0.00,No
1161,5/4/2025,1063,2094,403,3.0,493.35,69.10,152.43,No
1162,5/4/2025,1160,2016,402,1.0,1162.87,95.90,47.73,No
1163,5/4/2025,1007,2004,403,2.0,2225.40,20.57,1767.61,No
1164,5/4/2025,1121,2059,403,3.0,2048.20,72.93,554.37,No
1165,5/4/2025,1034,2089,402,3.0,2481.12,68.28,787.01,No
1166,5/4/2025,1161,2095,404,2.0,392.63,69.27,120.66,No
1167,5/4/2025,1088,2061,402,0.0,799.68,85.15,118.79,No
1168,5/4/2025,1113,2039,403,3.0,976.44,93.41,64.35,No
1169,5/4/2025,1066,2019,403,0.0,933.93,18.34,762.63,Yes
1170,5/4/2025,1000,2066,402,2.0,412.85,31.25,283.83,No
1171,5/4/2025,1073,2060,401,3.0,0.00,79.20,0.00,No
1172,5/4/2025,1193,2061,403,0.0,199.92,40.92,118.11,Yes
1173,5/4/2025,1196,2055,403,1.0,194.18,63.01,71.82,Yes
1174,5/4/2025,1001,2070,403,1.0,61.52,67.86,19.77,Yes
1175,5/4/2025,1105,2071,404,3.0,615.16,59.81,247.25,Yes
1176,5/4/2025,1063,2020,404,3.0,375.83,91.71,31.14,Yes
1177,5/4/2025,1056,2033,401,3.0,836.25,5.23,792.50,No
1178,5/4/2025,1160,2030,403,2.0,271.95,75.80,65.81,No
1179,5/4/2025,1166,2095,403,3.0,1472.37,62.77,548.09,Yes
1180,5/4/2025,1048,2008,402,1.0,0.00,81.50,0.00,No
1181,5/4/2025,1074,2014,404,3.0,738.90,29.19,523.22,No
1182,5/4/2025,1069,2089,404,1.0,372.17,30.25,259.58,No
1183,5/4/2025,1082,2002,402,0.0,1732.00,52.17,828.40,Yes
1184,5/4/2025,1136,2002,402,0.0,1732.00,78.33,375.39,Yes
1185,5/4/2025,1072,2034,402,3.0,0.00,59.14,0.00,Yes
1186,5/4/2025,1186,2001,402,0.0,824.70,44.91,454.31,Yes
1187,5/4/2025,1038,2001,404,1.0,0.00,60.59,0.00,Yes
1188,5/4/2025,1087,2053,403,3.0,2440.60,17.25,2019.55,No
1189,5/4/2025,1095,2059,401,2.0,1638.56,63.13,604.21,Yes
1190,5/4/2025,1020,2096,402,0.0,2688.72,73.11,722.98,Yes
1191,5/4/2025,1068,2099,404,0.0,1938.96,29.92,1358.81,No
1192,5/4/2025,1139,2060,402,1.0,1102.63,64.31,393.55,No
